ra,dec,type,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
30.7900396823328,-3.28963913597574,3,24.69623,24.34103,22.79191,21.11802,20.4815,1.097523,0.4128196,0.2285695,0.08157895,0.142728,26.18312,24.11621,22.24218,20.57491,19.95543,0.7833913,0.5973141,0.2215542,0.07809701,0.1492864
30.7290645647945,-3.30326509013926,3,23.40351,24.50048,23.32125,22.08219,21.89633,0.5540987,0.4513958,0.3542775,0.1885394,0.5141896,23.11635,24.10879,23.04673,21.66238,21.36436,0.7692913,0.5572177,0.4185218,0.1917196,0.462317
30.7903594220501,-3.31753014358872,3,22.29125,21.63206,21.31601,20.6194,20.31967,0.2662782,0.05118639,0.06421924,0.05290719,0.1225153,22.11585,21.35514,21.01316,20.37797,19.94633,0.2864076,0.05037858,0.06060701,0.05339002,0.1196171
30.7901148054068,-3.3277052261575,6,22.1684,21.17406,20.85635,20.93932,20.74467,0.2401269,0.03788194,0.04515438,0.06886595,0.1745502,22.17482,21.14873,20.85063,20.91105,20.7566,0.250546,0.03585037,0.0440583,0.06987232,0.185241
30.7289935055262,-3.27411675019443,6,24.78236,22.67996,22.09043,21.89963,21.41798,1.102134,0.1166889,0.1269303,0.16356,0.3153343,25.25838,22.66187,22.08483,21.92642,21.36577,0.9875935,0.1228638,0.1323115,0.1761839,0.320521
30.7286447464372,-3.32716732852841,3,22.44942,21.22236,20.46862,20.14299,20.04486,0.3053547,0.03921219,0.03508845,0.03617617,0.09758466,20.38968,19.45298,18.90731,18.58272,18.40922,0.1314553,0.0241896,0.02100433,0.02383763,0.06966326
30.6811310847723,-3.27866082649499,3,26.08287,24.08647,22.10694,20.85319,19.89857,0.5355877,0.3598527,0.1300374,0.06650624,0.0901737,25.44451,22.80864,21.30819,20.29174,19.47683,1.448826,0.2329388,0.1090773,0.06689643,0.1094041
30.6804970868514,-3.2608119794907,3,25.60598,23.18444,22.45924,21.27348,20.71967,0.7621161,0.178857,0.1791025,0.09518068,0.1838544,26.73701,21.93352,21.19804,20.02902,19.73873,0.8145956,0.1681155,0.1477697,0.0792217,0.2176001
30.6812824325882,-3.32063795284369,3,23.36175,24.13947,23.12555,21.67178,21.1455,0.6356384,0.3751807,0.3020051,0.1304679,0.2525182,23.15874,23.82679,22.52642,21.34539,20.60975,0.8159156,0.4813612,0.2757061,0.1474071,0.2599269
30.7902002037875,-3.1907475473506,6,25.9131,23.34702,23.46915,21.98511,22.60046,0.7601249,0.3264244,0.4764406,0.2812178,0.9302256,26.10642,23.36647,23.48759,22.0129,22.55716,0.6462709,0.3363601,0.4939746,0.1884835,0.9324805
30.7904523498564,-3.22263438220997,6,25.05174,25.83873,23.07033,22.02524,20.88678,1.257916,0.6920357,0.3736166,0.1987618,0.3313868,25.07284,25.82607,23.12861,22.06096,20.92734,1.251131,0.7032698,0.374254,0.1979604,0.3300605
30.7905620158438,-3.22206347771466,3,26.08214,23.55576,22.79946,21.60176,20.98608,0.6598252,0.3893342,0.2778025,0.1302304,0.3497359,26.27444,23.58443,22.54216,21.22014,20.69356,0.6908712,0.5038391,0.2986757,0.1281767,0.3422017
30.7895159460391,-3.24111431691235,6,23.35471,22.93583,22.51701,21.99586,21.74689,0.7800517,0.2318093,0.2151876,0.1803464,0.6184697,23.47384,22.99904,22.53196,22.00453,21.758,0.8562528,0.2507351,0.224165,0.1879282,0.63468
30.7292113338333,-3.19184906229646,6,25.80689,24.35142,24.6004,22.08449,23.13671,0.815964,0.6906261,0.8788463,1.05371,0.9057258,26.17594,24.39505,24.7158,22.1574,23.28133,0.6090271,0.7167186,0.9086836,0.2120913,0.87966
30.7893898151653,-3.19610068097902,6,24.51569,24.55205,22.50916,23.19969,21.86977,1.373068,0.7505206,0.2132255,0.4866315,0.6737903,24.98674,24.49278,22.54973,23.30161,21.92442,1.316952,0.7405171,0.2273016,0.5382077,0.7073937
30.7906486841068,-3.17077391855085,3,23.4146,21.51241,20.49792,20.00983,19.42071,1.055024,0.07003923,0.04151522,0.03827097,0.08646977,23.35893,21.28857,20.16327,19.62604,19.15782,0.9382397,0.06629398,0.03584046,0.03129327,0.08446564
30.7899943565717,-3.21010394289531,6,23.1926,21.72379,20.3416,19.29438,18.74216,0.9434688,0.0827773,0.03792965,0.02806396,0.04982398,23.16465,21.70216,20.30316,19.25664,18.73258,0.6842514,0.08189695,0.03393278,0.01944646,0.04965436
30.7288797663037,-3.23911234053814,6,22.51327,21.02422,20.83203,20.63451,20.32727,0.3878419,0.05066868,0.05335309,0.05759101,0.1918197,22.52102,20.99443,20.77597,20.57853,20.29678,0.4036162,0.04649484,0.05168046,0.05699126,0.1974251
30.7907217487453,-3.20021026856133,3,24.47793,25.23431,23.66932,21.85484,21.13736,1.41738,0.8487692,1.86165,0.1605333,0.4040782,24.64402,25.24632,23.71786,21.65235,21.08274,1.488388,0.9264573,0.6610968,0.1584605,0.4105267
30.789745709712,-3.19911901771078,6,23.24676,24.12649,22.86058,21.54527,20.97639,0.7266991,0.6662752,0.2808985,0.1282641,0.3740958,23.34324,24.15268,22.81095,21.46886,20.96911,0.8115965,0.6400802,0.2994206,0.1252166,0.3585342
30.7289803942617,-3.24900372937824,3,23.56713,22.15632,21.61339,20.92332,21.48367,8.092285,0.1541124,0.1119006,0.07230631,0.5310211,23.51714,21.93325,21.36497,20.61097,21.36735,1.054551,0.1185912,0.1010914,0.06953286,0.5810507
30.7297852708443,-3.24666367542426,6,22.29974,21.34649,20.97564,20.8143,21.58269,0.4889091,0.3936104,0.5808646,0.07970438,0.8360085,22.37177,21.3696,20.98102,20.8381,21.62873,0.3745786,0.06402653,0.06051619,0.06658633,0.5812628
30.6811027888657,-3.21789097862745,3,25.72825,26.74409,24.0315,22.03021,21.41543,0.8186457,0.3712813,0.7221997,0.1867917,0.4863931,25.66754,26.84949,24.13154,21.8249,21.32419,0.9377053,0.3742523,0.8889275,0.1864736,0.5123789
30.6807665065452,-3.16628185270214,3,22.52773,23.5582,23.07916,21.8747,21.42126,0.5959284,0.4029261,0.3585348,0.1624754,0.4872712,22.19056,23.45417,21.63702,20.93727,20.34034,0.5675694,0.7425631,0.2349827,0.1806345,0.4205888
30.6810646769012,-3.19016063074004,3,24.52238,22.88616,22.10273,21.67987,21.94348,1.304451,0.2282156,0.1541078,0.1379862,0.7078329,25.51585,22.75706,21.78363,21.47242,21.57432,1.175575,0.2466522,0.1505547,0.1546986,0.6823686
30.6803971189779,-3.20697730365575,3,22.23281,21.65677,20.64442,20.1126,19.60391,0.2455578,0.08038671,0.04596889,0.04421888,0.1021867,21.20681,20.53479,19.23199,18.63594,18.31743,0.2995634,0.07277653,0.03596671,0.03029306,0.08917673
30.7285534421776,-3.32379177345354,6,23.70585,22.50477,21.29993,19.89929,19.16157,0.8047186,0.1014486,0.06353313,0.03033421,0.04880727,23.82257,22.42593,21.23325,19.84792,19.08603,0.9129101,0.1041386,0.06278069,0.0297611,0.04814583
30.7895232191896,-3.28574818259765,3,25.63976,24.64246,22.70727,23.2125,22.22849,0.7423219,0.4739015,0.2131211,0.4812753,0.5240141,25.87427,23.92888,21.94659,22.65849,21.49714,1.216837,0.6597005,0.2034712,0.5943233,0.7057066
30.7285088681543,-3.28127712879133,3,23.12814,22.73697,21.70975,21.39994,21.39982,0.537385,0.1224361,0.09120569,0.1050032,0.309473,22.16336,21.8029,20.86794,20.58604,20.39868,0.4326562,0.1076742,0.07829765,0.09382056,0.2733835
30.7294713709684,-3.30605744667392,3,24.98956,23.00138,22.63836,22.48684,21.74078,1.052353,0.1532274,0.1996485,0.2671835,0.3930627,25.27853,22.9298,22.56706,22.38136,21.73426,1.029906,0.1635892,0.209005,0.2718271,0.4442933
30.7290104944263,-3.25716911468386,6,22.93875,21.70668,21.23762,21.14697,20.9595,0.4596681,0.0559934,0.06290643,0.08520318,0.219671,23.03468,21.68958,21.26346,21.14392,20.98819,0.508472,0.05369923,0.06399523,0.08687891,0.229812
30.7292009621207,-3.26766880562124,6,25.55538,22.95296,22.79988,22.41073,22.1189,0.7887144,0.1461933,0.2348282,0.2549241,0.5052572,25.59811,22.87337,22.77087,22.44743,22.08452,0.8140875,0.1523473,0.2477118,0.2852706,0.5496666
30.7293998827161,-3.26354527116812,6,25.53609,22.27634,20.70004,19.36444,18.71877,0.7999819,0.08347696,0.04188107,0.02197714,0.03719191,25.87243,22.16786,20.57921,19.2423,18.52969,0.7034848,0.08849757,0.03933843,0.01967468,0.03333915
30.7289797245272,-3.25815012803405,6,25.26511,23.31007,23.79049,23.59816,22.44625,0.9677194,0.2352094,0.517931,0.6268553,0.5830188,25.25789,23.33991,23.96266,23.7208,22.47997,0.9350588,0.2105574,0.5862628,0.6767792,0.5986609
30.7905502232613,-3.27360800095399,3,24.22971,23.22959,22.16519,21.45117,21.80791,1.039058,0.1831606,0.1344775,0.1100278,0.4159186,24.57486,23.23848,22.19546,21.4231,21.81728,1.097463,0.1901587,0.1409758,0.110154,0.427251
30.7894397334494,-3.26587679897967,3,25.25371,23.23703,22.46716,22.97343,22.25191,0.9299637,0.1837109,0.1749794,0.3990676,0.4381807,26.23994,22.88161,22.14675,22.64226,22.41171,0.6452067,0.1943834,0.1811017,0.426571,0.8192793
30.6805792676519,-3.17282598606485,3,22.50949,22.20928,21.10549,20.76494,20.6327,0.3233376,0.1272758,0.06572403,0.06691453,0.1944375,22.07561,21.94902,20.59357,20.18593,20.18531,0.3368622,0.1318366,0.05938748,0.05757468,0.2370324
30.7360391009144,-3.24865094784631,6,23.22546,21.83192,21.36573,21.24347,21.83297,0.9351975,0.1590995,0.1042802,0.1059423,0.6949895,23.34249,21.8335,21.31023,21.19665,21.85422,0.8033342,0.0978239,0.0821136,0.09685648,0.7054684
30.7942172070899,-3.34498543471427,6,24.48392,21.68022,20.40211,19.55789,19.03263,1.089002,0.05298484,0.03341667,0.02401597,0.04394212,24.51872,21.69954,20.40989,19.56894,19.03139,1.096589,0.05415539,0.0304384,0.02282882,0.0430978
30.7357295582048,-3.25388499598561,6,22.09653,22.02777,21.49878,21.50957,21.59137,0.2498531,0.09563132,0.1326794,0.157105,0.8836178,22.17371,22.03573,21.51231,21.53294,21.5906,0.2562706,0.07166898,0.08029752,0.1234315,0.3738227
30.7367368622565,-3.25712387060617,6,24.69448,22.25757,21.80604,21.46445,21.16984,1.133259,0.09416319,0.1226833,0.1298291,0.3178889,24.68371,22.1635,21.76208,21.41568,21.16428,1.201851,0.08532975,0.1058462,0.1183809,0.2927226
30.7366967745516,-3.25319445521774,6,23.36049,21.93462,21.48229,21.56726,21.36462,0.4981931,0.06437762,0.07788963,0.1246621,0.948304,23.45159,21.93305,21.53346,21.59497,21.39362,0.7021957,0.06521636,0.08102718,0.1294944,0.324804
30.7369221555108,-3.25544712653638,6,21.14452,19.54771,18.79976,18.56194,18.48149,0.1050277,0.02187965,0.0202214,0.01572992,0.03611408,21.14952,19.4966,18.78477,18.54404,18.46492,0.1096058,0.0120582,0.01016899,0.01146423,0.02941968
30.7366675343285,-3.2668840590468,3,23.59051,23.3606,21.83363,20.90729,20.34935,0.7465459,0.2082012,0.1175916,0.08475215,0.1364389,23.61421,23.26625,21.64727,20.71662,20.11609,0.8930696,0.2450869,0.1019137,0.06840023,0.1309576
30.7358901610591,-3.26126137666817,3,24.06265,22.23926,21.17698,20.62991,20.39115,0.9761626,0.1596349,0.1250299,0.08771558,0.1565032,24.0893,22.18064,21.10557,20.55364,20.27321,1.057287,0.08508414,0.0588761,0.05468388,0.1344527
30.6599782394499,-3.31115566815452,3,25.40776,23.17343,24.44579,23.5542,23.17812,0.868661,0.1802475,0.7025037,0.5908749,0.5828256,25.33392,22.73546,24.70597,23.37584,23.55465,1.315927,0.1880957,1.098452,0.7908249,0.76761
30.6589054214504,-3.28981834650214,3,22.65714,21.68227,21.06119,20.74037,20.51558,0.3664642,0.05351855,0.05438625,0.0600111,0.1519122,21.99764,20.71203,20.10826,19.87543,19.7503,0.3858349,0.04334092,0.04195076,0.05111266,0.1591237
30.6587186946886,-3.25458122377119,6,20.88699,19.86834,19.3556,19.11338,19.01288,0.08820455,0.02128807,0.02221113,0.02225143,0.04627426,20.90496,19.8471,19.34616,19.11525,18.99685,0.09106836,0.01488685,0.01481165,0.01691515,0.04525281
30.736274086275,-3.17159593508096,3,25.40426,26.55218,23.69732,22.05288,21.86094,1.067671,0.4248827,0.5700912,0.1872913,0.6619597,25.78575,26.65712,23.75412,21.9105,21.98067,0.8966323,0.4229391,0.6772549,0.1962441,0.8014381
30.7949077288861,-3.20280901590706,3,23.48233,22.80342,22.10727,22.1835,22.73354,0.8537397,0.2050301,0.1500009,0.2178471,0.9469926,23.70089,22.75886,22.02628,22.02216,22.72886,1.025051,0.2080018,0.1524821,0.2057903,1.008969
30.7361518730093,-3.24474411126452,3,25.83002,22.78802,22.18919,22.60881,22.55251,0.8103517,0.2069337,0.1644265,1.003243,0.9210186,25.83051,22.72249,22.00016,22.57444,22.20772,0.8824952,0.2199682,0.1651567,0.3665097,0.9414943
30.7358653204727,-3.22441979633177,3,21.9734,21.76225,21.44302,21.38473,20.69273,0.2405514,0.08659664,0.08642449,0.1055403,0.2634591,21.99119,21.69018,21.28664,21.20072,20.69218,0.2676465,0.08722106,0.08524478,0.1056294,0.2972742
30.735878072288,-3.24201993626812,6,22.45053,21.57334,21.50969,21.23351,21.35151,0.3677471,0.07485558,0.09135771,0.09282293,0.460585,22.47967,21.57963,21.44449,21.15997,21.35499,0.3948639,0.07596086,0.09156669,0.09372605,0.4867837
30.7360186302558,-3.16352698812781,6,21.65625,25.12039,24.39552,24.45302,21.84342,0.2562652,0.8605365,0.8291818,0.7746569,0.3608077,21.7215,25.24713,24.43834,24.52723,21.73765,0.2029286,0.876029,0.873552,0.8098233,0.6275889
30.7367738529072,-3.24687210709588,6,23.87209,22.58396,22.0161,21.69981,22.07309,3.748819,0.2164497,0.1571998,0.1446709,0.7727476,24.00134,22.64182,22.00715,21.67093,22.05531,1.213815,0.1904556,0.1465171,0.1418045,0.777312
30.6592402881751,-3.19931742249436,6,24.10593,25.38144,25.11127,24.07166,20.37921,1.140009,0.8585547,0.8707265,0.7639574,0.6298735,24.66859,25.70308,25.38686,24.1244,20.32287,1.381934,0.8394929,0.8969302,0.9048765,0.2147411
30.659321015165,-3.20448993703035,3,23.56079,22.76688,23.00609,21.69845,21.16821,0.8441459,0.2061088,0.3374373,0.20042,0.3997547,23.23024,22.35345,22.21141,21.13,20.46006,0.9431359,0.2018061,0.2619185,0.1371739,0.3213331
30.6588118102676,-3.16148986612482,3,25.81232,24.05014,22.31082,22.57075,22.3865,0.863412,0.5849631,0.1834205,0.2946029,0.8873456,26.0339,24.12507,22.1675,22.34464,22.28665,0.7206943,0.6869484,0.1883674,0.2916666,0.9592169
30.6597297155124,-3.23570812109359,3,25.14235,23.38031,22.0337,21.38868,21.30139,1.144856,0.3936036,0.1576054,0.1217612,0.4887246,25.10398,23.4416,21.98237,21.2819,21.2285,1.207549,0.3841284,0.1508444,0.1067171,0.4503727
30.7358490340475,-3.3478274450727,3,26.45578,24.12498,22.52923,20.96383,20.18423,0.3848963,0.3664051,0.1775478,0.06982926,0.1087768,26.74971,24.08308,22.28946,20.79495,20.05309,0.3616899,0.4515893,0.1799454,0.07417093,0.1243762
30.7365872495217,-3.34057738379674,3,25.81717,23.44403,22.69804,22.14016,22.79902,0.655328,0.2210274,0.206118,0.1951741,0.5903012,25.92275,23.23711,22.20015,21.92975,22.24171,0.8812711,0.2865743,0.198702,0.2411359,0.8204312
30.7941777557531,-3.29242148225602,3,23.12576,23.34479,22.58464,23.82786,21.32543,0.5297314,0.2019221,0.190866,0.6863139,0.2875094,23.43312,23.3725,22.33548,23.43141,21.04751,0.850601,0.2742683,0.1945178,0.7048032,0.3072553
30.7370755741527,-3.26327345521604,6,22.32444,22.28651,21.49875,21.45837,21.94935,0.2847813,0.1019274,0.08953895,0.1286693,0.497025,22.47114,22.25412,21.5116,21.49979,21.91496,0.3292201,0.08568358,0.07906336,0.1179747,0.4615821
30.7367867909581,-3.25959018893097,6,23.01009,21.92209,21.4704,21.41668,21.88098,0.4860101,0.06666931,0.08177464,0.1139792,0.5519966,23.1706,21.90937,21.4855,21.45828,21.90292,0.5671173,0.0638631,0.07688607,0.1133341,0.4612315
30.6782579877132,-3.2053747276651,6,22.76421,23.30733,22.29804,21.25596,20.59467,0.4569288,0.3272786,0.1830141,0.09685303,0.2433992,22.75997,23.31386,22.1215,21.11507,20.51611,0.5045123,0.3743342,0.1883339,0.1028568,0.2647611
30.7855139415568,-3.28974696502406,3,22.84516,22.95259,21.81265,21.4807,21.81018,0.4226882,0.1458026,0.09827121,0.1118608,0.4125214,22.95604,22.83132,21.75417,21.43518,21.71853,0.4936245,0.1458666,0.09939104,0.1156369,0.4270189
30.6782896836964,-3.32587312181608,3,24.1053,24.58051,23.0471,21.52276,21.03551,0.9852813,0.4754316,0.2824345,0.114356,0.2301391,24.96426,24.5858,22.88009,21.20699,20.80803,1.335247,0.632432,0.3154649,0.1101708,0.2555037
30.6785497094445,-3.3295733847537,3,24.41934,23.17093,22.57306,21.92143,21.97254,1.085931,0.1790801,0.1884761,0.1618765,0.4606374,24.44681,23.15143,22.57361,21.9741,22.037,1.093945,0.1817726,0.1928771,0.1717193,0.4895257
30.6775890678472,-3.30337340277374,3,23.66271,23.08604,22.47992,22.10895,22.25935,0.7874489,0.1665486,0.1763701,0.1927885,0.5420908,23.0853,22.69206,21.91419,21.65332,21.92036,0.8004429,0.1963502,0.1709023,0.2045491,0.7767955
30.677790672981,-3.31804476858591,6,22.90151,22.36408,21.6753,21.39328,21.29013,0.5009865,0.1290018,0.1021903,0.1255153,0.3995451,22.98955,22.32719,21.63467,21.37288,21.22715,0.5247002,0.0970769,0.08953361,0.10763,0.2984815
30.6788793732569,-3.31738991962362,3,22.59912,22.08371,21.69089,21.27213,21.22286,0.4426855,0.1014118,0.1246321,0.1142728,0.3469506,22.37073,21.54888,21.18795,20.73407,20.97954,0.4538756,0.07208885,0.08690436,0.08805692,0.3640845
30.7279994766687,-3.1756087960779,3,25.31745,23.31453,22.058,21.25033,20.76072,1.1198,0.3228584,0.1457977,0.09384023,0.2773631,25.76537,23.27984,22.05505,21.1671,20.69552,0.8575778,0.321774,0.1539907,0.0921812,0.2744641
30.727116256038,-3.23382746634443,3,22.75496,22.77294,22.16739,21.65236,20.84609,0.4740696,0.2040719,0.1613107,0.132631,0.3015519,22.36503,22.48341,21.74213,21.33446,20.75917,0.4257522,0.2008503,0.1591554,0.1504335,0.3785523
30.7861709408943,-3.21061493336498,3,22.83252,21.92817,21.20457,20.55625,20.06946,0.3862789,0.09770794,0.07016622,0.05479136,0.1524436,22.85571,21.66626,20.7973,20.20031,19.97079,0.6384209,0.09414003,0.06472029,0.05361391,0.1818725
30.785359814377,-3.19230006726402,3,22.84608,22.35245,21.46089,21.2053,20.5409,0.4302785,0.1394171,0.08262541,0.09119953,0.2311786,22.33512,21.61945,20.40706,20.13952,19.62972,0.6500289,0.141847,0.07315051,0.08216886,0.2128007
30.7271871710995,-3.2215960700596,6,21.85998,21.06185,20.83714,20.5939,20.61919,0.2183629,0.05179865,0.05357493,0.05592108,0.2471514,21.92537,21.03815,20.7891,20.55679,20.60997,0.2433538,0.04747911,0.05176454,0.05528407,0.2571277
30.7272800279669,-3.24085718870945,3,22.53432,22.00609,21.11938,20.76648,19.89978,0.3944432,0.1148022,0.09522492,0.09214321,0.1397503,22.18143,21.35905,20.19906,19.8135,19.03345,0.5238586,0.1061585,0.05722432,0.05666304,0.1162579
30.7862724016828,-3.2003567513022,3,25.11559,24.46426,23.65967,21.98752,22.45248,1.230798,0.7337689,0.6697825,0.169867,0.9307922,25.19884,24.51075,23.60707,21.78501,22.47231,1.302946,0.823533,0.6204231,0.1812395,1.027781
30.6788869342472,-3.22080525092565,3,23.04541,23.16253,22.13922,21.29994,20.80039,0.5745233,0.2886949,0.1593057,0.1005472,0.2916987,23.23955,23.25324,22.16203,21.28691,20.79527,0.6812956,0.3166121,0.1667766,0.09954133,0.2945026
30.6775067260726,-3.1543173544042,3,23.19786,23.13749,22.31006,22.55971,22.56712,2.430734,0.282351,0.1836656,0.2913829,0.9282705,23.1848,22.84545,21.90343,22.03487,22.28953,0.8699278,0.291721,0.1844536,0.2790808,1.169815
30.678015945032,-3.25260097418563,3,22.73676,21.42097,20.7046,20.46294,20.27166,0.3931287,0.04384172,0.04301805,0.04953229,0.1264609,22.28988,20.78345,20.22056,19.89434,19.76846,0.3841405,0.03659148,0.0370537,0.04147764,0.1250924
30.7851341675814,-3.30919271491217,3,23.41701,23.62333,22.56315,21.84917,22.24144,0.6640128,0.2527821,0.1858429,0.1531268,0.5195857,23.16774,23.10641,22.15306,21.41146,22.37941,0.7761904,0.2437853,0.1864464,0.1483015,0.8278384
30.6789061105532,-3.27307137777853,3,23.87112,22.69801,22.00898,21.72559,21.11512,0.8913633,0.1194586,0.1199793,0.1402337,0.2540238,24.23177,22.5137,21.83217,21.5954,21.07246,1.196416,0.1215004,0.1180033,0.144183,0.2937002
30.7274622900174,-3.19994577439635,6,22.74893,21.7481,21.60761,21.63408,22.14457,0.467489,0.08555569,0.09922003,0.1303763,0.7855335,22.95665,21.79835,21.63465,21.60191,22.18626,0.5622182,0.08785159,0.1032803,0.1310622,0.8154802
30.7283699442679,-3.29771536491303,6,22.96477,22.87607,22.02978,21.83309,21.45447,0.46988,0.1378306,0.1183842,0.1518582,0.3197487,22.90541,22.83595,21.97589,21.78249,21.29047,0.4724105,0.1457533,0.1208607,0.1572787,0.306394
30.7275495483344,-3.15965338077435,6,23.38128,22.19604,22.24448,21.74809,21.94584,0.7800742,0.1233732,0.1709983,0.1433892,0.6955077,23.48247,22.2117,22.25055,21.78201,21.8646,0.8564099,0.1261323,0.1760596,0.1516813,0.6723834
30.6917991158365,-3.18959436393567,3,23.70088,22.69164,23.66852,21.93954,21.87091,0.9536288,0.1969399,0.5719977,0.2538686,0.6731942,23.80482,22.63225,23.67521,21.68816,21.8606,1.144603,0.2035543,0.6880466,0.1722436,0.7758362
30.6925429185976,-3.18696506262015,6,24.54478,26.84248,23.76238,22.00456,23.73668,1.313329,0.3424158,0.6105453,0.4173804,0.6891266,25.24736,26.88784,23.88965,22.1043,23.66187,1.136678,0.3324812,0.6796121,0.2044003,0.7290631
30.6917347227906,-3.33133940817218,3,23.53766,22.99314,23.22225,23.38322,22.65237,0.7204381,0.1537962,0.3243247,0.5284539,0.5972195,23.86641,22.51532,22.82373,23.42176,22.03806,1.267821,0.1522402,0.3388207,0.7890339,0.7308295
30.7576535161184,-3.34037558667858,3,23.20448,22.57256,21.62865,21.13742,21.35783,0.5644155,0.1070752,0.08224085,0.08126238,0.2899859,23.15466,22.43552,21.49448,21.003,21.22504,0.608696,0.1104086,0.08223575,0.08168197,0.3076068
30.8220364777643,-3.25978012609275,3,24.77927,24.11204,22.521,21.2436,20.60578,1.08212,0.357355,0.184163,0.09150846,0.16142,25.02692,24.11891,22.52608,21.21956,20.61373,1.0325,0.3676766,0.1887846,0.09152239,0.1668812
30.8216473109248,-3.33986965108842,3,23.00095,23.21354,21.66561,21.12836,20.79766,0.4793199,0.181366,0.08458643,0.08041792,0.1814824,23.05482,22.93448,21.42316,20.93257,20.44207,0.6092198,0.1854492,0.08338095,0.0831064,0.176435
30.7587067392988,-3.2967145792529,3,24.22781,23.02379,22.2389,21.33081,20.95415,1.038607,0.1552796,0.1413123,0.09783223,0.2275548,24.34384,22.48184,21.60312,20.86595,20.52383,1.676382,0.1571885,0.128203,0.1001271,0.2486565
30.7584762463414,-3.30615542211395,3,23.22369,23.27417,23.6226,22.81833,21.55161,0.5773973,0.1914311,0.4434985,0.3522187,0.3415801,23.45877,23.12096,23.54621,22.64256,21.40496,0.7765086,0.198273,0.4757855,0.3464138,0.3608222
30.6918959357767,-3.33857207787385,6,23.46835,24.18873,22.9331,22.11607,22.57912,0.6827445,0.3863916,0.2539462,0.1908038,0.5872679,23.48974,24.14426,22.92674,22.0287,22.56661,0.7561281,0.4209077,0.2801249,0.1953152,0.6620346
30.6918708558586,-3.28012207179774,6,25.28683,22.77002,22.34539,22.08938,21.37008,0.9355555,0.1267484,0.1594858,0.1928552,0.2869802,25.39744,22.70923,22.30076,21.99117,21.33405,0.9131898,0.1324544,0.1649024,0.1905105,0.3288223
30.6926762289428,-3.33282577801327,3,23.54959,23.23731,23.14687,22.87445,20.87679,0.7257702,0.1884367,0.304671,0.3631753,0.4437319,23.53498,22.87692,22.59378,22.35339,20.35063,1.071366,0.2169608,0.2859577,0.3568108,0.2008495
